900
10	768	49		185	768	59		347	768	70		482	768	0		545	768	89
553	768	87		686	768	82		694	768	98		182	769	-84		425	769	-82
649	769	99		754	769	49		86	770	76		162	770	12		300	770	41
583	770	47		113	771	53		241	771	99		271	771	64		372	771	39
660	771	25		684	771	13		4	772	63		189	772	87		289	772	-63
679	772	43		687	772	75		124	773	-94		265	773	69		361	773	48
633	773	30		685	773	-28		740	773	90		206	774	78		682	774	34
701	774	70		741	774	45		389	775	89		396	775	28		471	775	19
9	776	71		61	776	36		359	776	11		385	776	63		675	776	75
725	776	46		49	777	67		233	777	82		241	777	76		374	777	2
385	777	2		660	777	61		706	777	38		112	778	2		315	778	-88
397	778	86		443	778	76		518	778	26		135	779	-80		197	779	28
27	780	-30		162	780	4		167	780	54		610	780	46		755	780	95
188	781	78		242	781	37		311	781	37		425	781	5		495	781	84
616	781	25		662	781	71		402	782	47		644	782	37		149	783	93
511	783	25		549	783	14		611	783	23		688	783	36		775	783	47
606	784	66		631	784	24		144	785	25		365	785	96		555	785	21
634	785	40		672	785	41		675	785	53		200	786	20		457	786	60
468	786	48		527	786	0		561	786	13		30	787	32		78	787	65
150	787	18		182	787	8		336	787	79		174	788	-19		464	788	16
472	788	98		649	788	43		728	788	29		221	789	18		478	789	57
586	789	64		377	790	97		391	790	40		447	790	83		561	790	84
133	791	66		207	791	5		278	791	94		457	791	23		542	791	13
551	791	67		728	791	51		149	792	64		264	792	34		377	792	76
457	792	14		567	792	13		710	792	11		773	792	-58		62	793	12
426	793	87		437	793	96		612	793	84		769	793	24		83	794	82
151	794	94		233	794	32		769	794	53		45	795	70		516	795	13
38	796	75		684	796	94		145	797	-74		215	797	39		241	797	28
242	797	75		594	797	3		178	798	4		253	798	74		526	798	76
649	798	46		697	798	15		775	798	8		119	799	6		272	799	46
604	799	3		782	799	6		110	800	23		244	800	37		338	800	74
456	800	87		463	800	11		665	800	64		113	801	-99		141	801	47
232	801	82		663	801	75		793	801	47		44	802	24		147	802	94
293	802	2		626	802	75		145	803	23		389	803	98		421	803	17
488	803	10		113	804	-14		131	804	74		457	804	87		799	804	13
30	805	-40		94	805	77		107	805	21		241	805	50		324	805	56
378	805	-58		91	806	88		113	806	7		290	806	50		638	806	62
5	807	72		231	807	12		340	807	33		395	808	99		437	808	87
457	808	53		474	808	67		510	808	72		794	808	29		18	809	34
48	809	-37		106	809	44		440	809	11		557	809	34		790	809	98
94	810	56		303	810	19		467	810	72		574	810	33		697	810	64
307	811	83		681	811	79		800	811	37		329	812	9		471	812	61
734	812	15		751	812	65		755	812	77		393	813	33		406	813	26
742	813	75		763	813	90		258	814	-38		361	814	-75		426	814	82
491	814	55		566	814	18		612	814	55		628	814	62		66	815	27
256	815	98		472	815	84		507	815	25		12	816	19		209	816	3
321	816	32		586	816	98		67	817	99		153	817	94		327	817	59
353	817	33		578	817	25		321	818	66		420	818	14		477	818	69
547	818	26		650	818	63		761	818	69		802	818	93		9	819	31
57	819	52		82	819	-60		135	819	9		221	819	15		320	819	-42
600	819	81		649	819	37		586	820	58		654	820	51		765	820	23
813	820	14		9	821	27		127	821	-25		165	821	-96		316	821	55
459	821	36		582	821	20		609	821	29		41	822	80		462	822	13
768	822	44		395	823	77		481	823	64		549	823	33		607	823	50
660	823	45		751	823	92		755	823	35		799	823	12		43	824	53
143	824	12		454	824	81		533	824	56		654	824	34		721	824	37
37	825	89		133	825	75		230	825	24		369	825	7		413	825	83
543	825	14		737	825	98		789	825	58		334	826	-2		441	826	30
442	826	47		479	826	-99		484	826	6		490	826	38		534	826	11
771	826	59		185	827	19		390	827	49		452	827	5		497	827	94
678	827	62		717	827	79		70	828	-27		110	828	27		274	828	-87
289	828	70		588	828	73		801	828	97		604	829	90		746	829	84
36	830	-93		57	830	4		63	830	-16		120	830	14		197	830	67
289	830	9		379	830	4		452	830	74		458	830	47		596	830	94
807	830	26		31	831	24		518	831	76		531	831	43		590	831	37
618	831	66		695	831	83		793	831	10		15	832	0		93	832	76
385	832	89		657	832	95		824	832	84		826	832	37		180	833	-31
242	833	49		268	833	82		340	833	92		568	833	0		576	833	-41
654	833	16		146	834	17		294	834	7		772	834	17		96	835	40
138	835	14		284	835	45		416	835	-72		560	835	87		776	835	27
403	836	52		465	836	80		14	837	-20		94	837	1		189	837	2
225	837	77		621	837	36		15	838	49		34	838	75		78	838	68
142	838	-60		200	838	78		244	838	56		649	838	48		782	838	65
98	839	36		267	839	57		311	839	96		375	839	-62		414	839	12
542	839	15		696	839	36		703	839	10		753	839	63		135	840	60
138	840	37		249	840	-56		253	840	20		286	840	66		321	840	34
357	840	1		378	840	5		2	841	23		77	841	-32		229	841	54
624	841	-36		22	842	12		56	842	6		131	842	7		354	842	64
700	842	38		741	842	27		97	843	83		109	843	90		405	843	95
559	843	48		600	843	70		300	844	29		326	844	22		714	844	64
833	844	23		61	845	47		222	845	-13		352	845	92		567	845	24
622	845	69		640	845	67		658	845	91		179	846	9		208	846	61
395	846	10		441	846	40		618	846	6		750	846	76		797	846	85
78	847	25		95	847	43		114	847	91		175	847	66		482	847	38
520	847	47		793	847	26		161	848	-41		313	848	41		789	848	79
802	848	34		37	849	75		727	849	93		732	849	59		76	850	97
162	850	64		432	850	9		469	850	99		482	850	4		600	850	99
644	850	25		676	850	9		183	851	17		293	851	-59		303	851	61
359	851	82		823	851	51		64	852	-27		220	852	47		359	852	64
659	852	40		690	852	-92		18	853	94		194	853	49		214	853	15
299	853	95		422	853	96		501	853	-54		516	853	80		587	853	0
644	853	22		227	854	-10		270	854	13		337	854	30		751	854	97
566	855	92		29	856	61		91	856	48		161	856	46		213	856	81
503	856	70		554	856	43		719	856	61		271	857	5		441	857	18
513	857	92		541	857	88		722	857	14		835	857	85		13	858	41
140	858	21		379	858	30		439	858	34		640	858	17		695	858	36
801	858	82		374	859	36		407	859	7		486	859	12		559	859	20
676	859	10		312	860	69		464	860	41		779	860	82		798	860	16
168	861	71		244	861	79		172	862	24		255	862	71		439	862	55
801	862	50		176	863	99		205	863	18		211	863	82		133	864	34
198	864	57		716	864	23		745	864	41		12	865	76		64	865	85
117	865	45		158	865	48		325	865	36		483	865	58		523	865	-27
18	866	53		34	866	4		78	866	99		262	866	68		372	866	71
467	866	22		605	866	36		612	866	-30		246	867	49		332	867	-31
355	867	52		776	867	18		230	868	78		242	868	68		294	868	7
402	868	17		451	868	92		491	868	54		631	868	34		748	868	4
756	868	29		191	869	88		201	869	-3		203	869	15		319	869	-8
512	869	85		669	869	-25		123	870	95		232	870	13		257	870	76
301	870	98		693	870	24		766	870	17		78	871	11		260	871	2
320	871	14		458	871	38		575	871	77		821	871	90		47	872	0
101	872	75		240	872	82		281	872	23		467	872	74		589	872	5
633	872	3		697	872	85		117	873	19		298	873	86		411	873	51
496	873	-11		777	873	71		831	873	65		126	874	77		174	874	79
319	874	11		398	874	9		45	875	36		292	875	9		396	875	88
611	875	75		642	875	35		69	876	98		310	876	63		390	876	47
718	876	30		726	876	40		48	877	53		256	877	28		426	877	36
527	877	64		588	877	78		250	878	0		828	878	45		278	879	44
384	879	30		428	879	75		501	879	31		531	879	11		53	880	-32
257	880	87		303	880	94		420	880	4		451	880	44		716	880	48
89	881	-65		172	881	16		178	881	63		248	881	90		358	881	-8
591	881	59		772	881	56		294	882	47		515	882	18		547	882	3
600	882	17		681	882	5		28	883	94		304	883	-12		332	883	56
473	883	29		765	883	65		185	884	40		401	884	12		406	884	0
418	884	30		831	884	11		221	885	9		388	885	86		506	885	12
604	885	24		495	886	47		536	886	65		709	886	94		719	886	33
833	886	34		106	887	4		122	887	25		151	887	-44		246	887	58
409	887	13		470	887	40		489	887	46		57	888	20		72	888	9
156	888	33		309	888	51		423	888	93		472	888	71		59	889	93
66	889	59		271	889	74		592	889	-8		701	889	44		730	889	-95
14	890	42		108	890	68		454	890	5		505	890	0		647	890	25
690	890	7		159	891	13		186	891	61		252	891	90		359	891	-15
603	891	26		201	892	65		402	892	35		705	892	32		742	892	38
35	893	-88		200	893	17		253	893	65		677	893	33		856	893	84
95	894	79		145	894	17		228	894	5		253	894	82		353	894	36
576	894	50		78	895	81		652	895	73		718	895	45		806	895	95
4	896	56		232	896	5		320	896	61		870	896	20		180	897	97
286	897	97		375	897	70		391	897	77		397	897	8		455	897	62
581	897	18		785	897	-50		790	897	16		120	898	16		233	898	25
277	898	2		549	898	94		577	898	73		607	898	94		674	898	53
718	898	43		809	898	39		96	899	25		300	899	95		562	899	64
789	899	30		723	900	19		751	900	69		877	900	65		881	900	92
